timestamp,baro_alt_meter,baro_temp_celcius,baro_pressure_pa,rho
232685085,53.921814,30.779999,100679.0,1.196233
232697600,52.835823,30.779999,100692.0,1.1963875
232709086,53.253307,30.779999,100687.0,1.1963282
232733084,54.75943,30.769999,100669.0,1.1961143
232745719,54.25739,30.769999,100675.0,1.1961856
232756946,53.921814,30.769999,100679.0,1.196233
232779354,54.925896,30.769999,100667.0,1.1960905
232791915,54.75943,30.769999,100669.0,1.1961143
232803013,53.83726,30.769999,100680.0,1.196245
232825933,54.34194,30.76,100674.0,1.1961737
232838166,54.00637,30.76,100678.0,1.1962212
232849094,53.921814,30.76,100679.0,1.196233
232871941,53.419773,30.76,100685.0,1.1963043
232885183,53.419773,30.76,100685.0,1.1963043
232895980,53.253307,30.76,100687.0,1.1963282
232918350,52.751266,30.76,100693.0,1.1963995
232928710,53.168755,30.76,100688.0,1.19634
232939006,53.168755,30.76,100688.0,1.19634
232960023,53.168755,30.76,100688.0,1.19634
232970697,52.751266,30.76,100693.0,1.1963995
232982689,53.00229,30.76,100690.0,1.1963638
233006261,53.253307,30.75,100687.0,1.1963282
233017585,53.00229,30.75,100690.0,1.1963638
233027941,53.168755,30.75,100688.0,1.19634
233049942,52.41569,30.75,100697.0,1.1964469
233062135,54.34194,30.75,100674.0,1.1961737
233073084,53.253307,30.75,100687.0,1.1963282
233095943,52.164673,30.75,100700.0,1.1964825
233107493,53.50433,30.75,100684.0,1.1962925
233118275,52.917732,30.75,100691.0,1.1963756
233139941,53.83726,30.75,100680.0,1.196245
233151495,51.83174,30.75,100704.0,1.1965301
233162056,53.419773,30.75,100685.0,1.1963043
233183973,52.33114,30.75,100698.0,1.1964588
233195492,53.337864,30.75,100686.0,1.1963162
233206355,52.751266,30.75,100693.0,1.1963995
233227985,53.253307,30.74,100687.0,1.1963282
233239537,54.50841,30.74,100672.0,1.19615
233249084,53.168755,30.74,100688.0,1.19634
233270058,53.253307,30.75,100687.0,1.1963282
233281538,53.83726,30.75,100680.0,1.196245
233291012,54.677517,30.75,100669.99,1.196126
233312720,53.75535,30.74,100681.0,1.1962569
233325239,53.08684,30.74,100688.99,1.1963518
233335988,54.25739,30.74,100675.0,1.1961856
233357940,52.164673,30.75,100700.0,1.1964825
233369493,54.592964,30.75,100671.0,1.196138
233379960,53.253307,30.75,100687.0,1.1963282
233401380,53.337864,30.74,100686.0,1.1963162
233414203,53.921814,30.74,100679.0,1.196233
233424743,55.010452,30.74,100666.0,1.1960787
233447940,53.253307,30.74,100687.0,1.1963282
233459550,53.670795,30.74,100682.0,1.1962687
233470190,53.168755,30.74,100688.0,1.19634
233491275,53.588882,30.73,100682.99,1.1962805
233503487,53.168755,30.73,100688.0,1.19634
233513406,54.00637,30.73,100678.0,1.1962212
233536653,53.168755,30.73,100688.0,1.19634
233549178,54.75943,30.73,100669.0,1.1961143
233559995,55.179558,30.73,100663.99,1.1960547
233582549,52.751266,30.73,100693.0,1.1963995
233593528,54.50841,30.73,100672.0,1.19615
233604016,53.337864,30.73,100686.0,1.1963162
233625418,54.00637,30.73,100678.0,1.1962212
233638080,54.175476,30.73,100675.99,1.1961973
233648665,53.588882,30.73,100682.99,1.1962805
233671940,53.168755,30.73,100688.0,1.19634
233683518,53.168755,30.73,100688.0,1.19634
233694371,52.33114,30.73,100698.0,1.1964588
233715975,53.588882,30.72,100682.99,1.1962805
233726897,53.168755,30.72,100688.0,1.19634
233737942,53.337864,30.72,100686.0,1.1963162
233761025,52.917732,30.72,100691.0,1.1963756
233771572,53.00229,30.72,100690.0,1.1963638
233782366,52.41569,30.72,100697.0,1.1964469
233803253,53.83726,30.72,100680.0,1.196245
233815484,53.253307,30.72,100687.0,1.1963282
233825338,53.253307,30.72,100687.0,1.1963282
233848235,52.164673,30.72,100700.0,1.1964825
233860380,53.08684,30.72,100688.99,1.1963518
233871483,52.249226,30.72,100699.0,1.1964707
233894797,52.751266,30.71,100693.0,1.1963995
233906523,52.751266,30.71,100693.0,1.1963995
233918809,53.419773,30.71,100685.0,1.1963043
233939970,53.253307,30.699999,100687.0,1.1963282
233951533,52.41569,30.699999,100697.0,1.1964469
233962062,52.08276,30.699999,100700.99,1.1964943
233984942,52.5848,30.71,100694.99,1.196423
233996524,52.08276,30.71,100700.99,1.1964943
234007010,52.33114,30.71,100698.0,1.1964588
234027932,52.08276,30.71,100700.99,1.1964943
234039557,52.33114,30.71,100698.0,1.1964588
234050063,51.747185,30.71,100705.0,1.196542
234070977,52.33114,30.71,100698.0,1.1964588
234082521,52.164673,30.71,100700.0,1.1964825
234094753,52.5848,30.71,100694.99,1.196423
234115933,52.5848,30.699999,100694.99,1.196423
234127527,52.41569,30.699999,100697.0,1.1964469
234138087,52.5848,30.699999,100694.99,1.196423
234161462,52.08276,30.699999,100700.99,1.1964943
234172495,52.08276,30.699999,100700.99,1.1964943
234183095,52.500248,30.699999,100696.0,1.1964351
234203940,52.41569,30.699999,100697.0,1.1964469
234215524,51.83174,30.699999,100704.0,1.1965301
234226063,51.91365,30.699999,100703.0,1.1965182
234249462,51.245144,30.689999,100711.0,1.1966133
234260498,51.662632,30.689999,100706.0,1.1965538
234271067,51.496166,30.689999,100707.99,1.1965775
234292019,51.83174,30.689999,100704.0,1.1965301
234303526,50.90957,30.689999,100715.0,1.1966608
234313242,51.41161,30.689999,100709.0,1.1965895
234334887,51.245144,30.689999,100711.0,1.1966133
234346359,51.41161,30.689999,100709.0,1.1965895
234356286,51.747185,30.689999,100705.0,1.196542
234378235,52.08276,30.689999,100700.99,1.1964943
234390845,51.245144,30.689999,100711.0,1.1966133
234401449,51.245144,30.689999,100711.0,1.1966133
234424939,51.58072,30.679998,100707.0,1.1965657
234435482,51.998207,30.679998,100701.99,1.1965063
234446928,51.91365,30.679998,100703.0,1.1965182
234468940,50.82766,30.679998,100716.0,1.1966727
234480492,51.245144,30.679998,100711.0,1.1966133
234490947,51.327057,30.679998,100710.0,1.1966014
234514988,51.496166,30.679998,100707.99,1.1965775
234526818,51.07868,30.679998,100713.0,1.196637
234537933,51.245144,30.679998,100711.0,1.1966133
234561433,51.496166,30.67,100707.99,1.1965775
234572499,51.662632,30.67,100706.0,1.1965538
234582911,50.994125,30.67,100713.99,1.1966488
234604944,52.5848,30.67,100694.99,1.196423
234616545,51.58072,30.67,100707.0,1.1965657
234626997,51.245144,30.67,100711.0,1.1966133
234649932,52.33114,30.66,100698.0,1.1964588
234661979,51.496166,30.66,100707.99,1.1965775
234672942,51.662632,30.66,100706.0,1.1965538
234695249,52.164673,30.67,100700.0,1.1964825
234705528,51.327057,30.67,100710.0,1.1966014
234715932,51.662632,30.67,100706.0,1.1965538
234737299,51.41161,30.66,100709.0,1.1965895
234748495,51.998207,30.66,100701.99,1.1965063
234759321,51.91365,30.66,100703.0,1.1965182
234780943,51.327057,30.66,100710.0,1.1966014
234792497,51.496166,30.66,100707.99,1.1965775
234802972,52.33114,30.66,100698.0,1.1964588
234825932,51.91365,30.66,100703.0,1.1965182
234838044,52.5848,30.66,100694.99,1.196423
234849437,51.998207,30.66,100701.99,1.1965063
234871221,51.245144,30.65,100711.0,1.1966133
234882541,51.58072,30.65,100707.0,1.1965657
234892942,52.164673,30.65,100700.0,1.1964825
234915486,51.327057,30.65,100710.0,1.1966014
234926544,51.662632,30.65,100706.0,1.1965538
234937077,51.83174,30.65,100704.0,1.1965301
234960623,51.327057,30.65,100710.0,1.1966014
234971917,51.747185,30.65,100705.0,1.196542
234984594,51.662632,30.65,100706.0,1.1965538
235008730,51.83174,30.64,100704.0,1.1965301
235020485,51.496166,30.64,100707.99,1.1965775
235032721,51.327057,30.64,100710.0,1.1966014
235055910,51.07868,30.63,100713.0,1.196637
235067988,51.58072,30.63,100707.0,1.1965657
235079823,51.91365,30.63,100703.0,1.1965182
235103870,50.90957,30.63,100715.0,1.1966608
235115927,50.82766,30.63,100716.0,1.1966727
235128287,51.83174,30.63,100704.0,1.1965301
235151940,51.07868,30.63,100713.0,1.196637
235162516,51.07868,30.63,100713.0,1.196637
235172931,51.16059,30.63,100712.0,1.1966251
235195475,51.327057,30.63,100710.0,1.1966014
235206518,51.07868,30.63,100713.0,1.196637
235216622,50.743103,30.63,100717.0,1.1966846
235240621,51.327057,30.63,100710.0,1.1966014
235251927,50.576637,30.63,100719.0,1.1967083
235264642,51.327057,30.63,100710.0,1.1966014
235289094,50.994125,30.619999,100713.99,1.1966488
235300496,50.994125,30.619999,100713.99,1.1966488
235312784,51.58072,30.619999,100707.0,1.1965657
235335981,50.82766,30.619999,100716.0,1.1966727
235347186,50.994125,30.619999,100713.99,1.1966488
235358062,51.16059,30.619999,100712.0,1.1966251
235379947,50.65855,30.619999,100718.0,1.1966964
235392381,51.83174,30.619999,100704.0,1.1965301
235403481,51.16059,30.619999,100712.0,1.1966251
235424944,51.41161,30.619999,100709.0,1.1965895
235436545,50.994125,30.619999,100713.99,1.1966488
235448952,50.407528,30.619999,100721.0,1.196732
235470061,50.743103,30.609999,100717.0,1.1966846
235481485,50.15651,30.609999,100724.0,1.1967677
235491932,51.83174,30.609999,100704.0,1.1965301
235512639,51.245144,30.609999,100711.0,1.1966133
235524539,50.82766,30.609999,100716.0,1.1966727
235536795,49.823578,30.609999,100728.0,1.1968153
235560772,52.500248,30.609999,100696.0,1.1964351
235572544,51.83174,30.609999,100704.0,1.1965301
235581936,50.492085,30.609999,100719.99,1.1967201
235603421,50.241062,30.599998,100723.0,1.1967559
235614515,52.41569,30.599998,100697.0,1.1964469
235624310,50.576637,30.599998,100719.0,1.1967083
235649088,51.998207,30.599998,100701.99,1.1965063
235661369,49.90813,30.599998,100726.99,1.1968033
235671223,50.15651,30.599998,100724.0,1.1967677
235692453,50.82766,30.599998,100716.0,1.1966727
235704478,51.41161,30.599998,100709.0,1.1965895
235714934,51.998207,30.599998,100701.99,1.1965063
235736970,51.998207,30.599998,100701.99,1.1965063
235748665,51.327057,30.599998,100710.0,1.1966014
235760622,50.82766,30.599998,100716.0,1.1966727
235783022,51.327057,30.599998,100710.0,1.1966014
235794517,50.65855,30.599998,100718.0,1.1966964
235804941,51.245144,30.599998,100711.0,1.1966133
235826992,51.16059,30.599998,100712.0,1.1966251
235837584,51.58072,30.599998,100707.0,1.1965657
235849558,51.16059,30.599998,100712.0,1.1966251
235873724,50.90957,30.59,100715.0,1.1966608
235885525,52.33114,30.59,100698.0,1.1964588
235897758,51.327057,30.59,100710.0,1.1966014
235920899,51.16059,30.59,100712.0,1.1966251
235932739,51.496166,30.59,100707.99,1.1965775
235943258,51.496166,30.59,100707.99,1.1965775
235966989,51.245144,30.58,100711.0,1.1966133
235978554,51.83174,30.58,100704.0,1.1965301
235989124,51.496166,30.58,100707.99,1.1965775
236012282,50.994125,30.58,100713.99,1.1966488
236024473,51.662632,30.58,100706.0,1.1965538
236034956,51.747185,30.58,100705.0,1.196542
236055250,50.82766,30.58,100716.0,1.1966727
236067931,50.407528,30.58,100721.0,1.196732
236078969,50.241062,30.58,100723.0,1.1967559
236100941,52.164673,30.58,100700.0,1.1964825
236112359,50.576637,30.58,100719.0,1.1967083
236122334,50.074596,30.58,100725.0,1.1967796
236145725,51.496166,30.58,100707.99,1.1965775
236157520,51.07868,30.58,100713.0,1.196637
236169755,49.990044,30.58,100725.99,1.1967914
236194063,50.90957,30.57,100715.0,1.1966608
236206382,50.994125,30.57,100713.99,1.1966488
236217909,50.407528,30.57,100721.0,1.196732
236241085,50.82766,30.57,100716.0,1.1966727
236253599,52.08276,30.57,100700.99,1.1964943
236265110,50.90957,30.57,100715.0,1.1966608
236288913,49.823578,30.57,100728.0,1.1968153
236300707,50.576637,30.57,100719.0,1.1967083
236311303,49.823578,30.57,100728.0,1.1968153
236335006,50.407528,30.57,100721.0,1.196732
236346038,51.998207,30.57,100701.99,1.1965063
236356578,51.747185,30.57,100705.0,1.196542
236379297,50.65855,30.56,100718.0,1.1966964
236392378,50.407528,30.56,100721.0,1.196732
236402965,49.65447,30.56,100730.0,1.196839
236425884,50.90957,30.56,100715.0,1.1966608
236437585,52.164673,30.56,100700.0,1.1964825
236449906,50.90957,30.56,100715.0,1.1966608
236473089,50.90957,30.56,100715.0,1.1966608
236485583,50.90957,30.56,100715.0,1.1966608
236496866,50.576637,30.56,100719.0,1.1967083
236519303,50.65855,30.56,100718.0,1.1966964
236531840,50.65855,30.56,100718.0,1.1966964
236543013,50.65855,30.56,100718.0,1.1966964
236564509,51.07868,30.55,100713.0,1.196637
236577301,49.990044,30.55,100725.99,1.1967914
236587289,50.407528,30.55,100721.0,1.196732
236610971,50.492085,30.55,100719.99,1.1967201
236621579,51.07868,30.55,100713.0,1.196637
236633759,50.65855,30.55,100718.0,1.1966964
236657897,50.241062,30.539999,100723.0,1.1967559
236669581,50.743103,30.539999,100717.0,1.1966846
236680924,50.492085,30.539999,100719.99,1.1967201
236703304,50.82766,30.539999,100716.0,1.1966727
236715655,50.241062,30.539999,100723.0,1.1967559
236726227,49.90813,30.539999,100726.99,1.1968033
236749149,50.82766,30.539999,100716.0,1.1966727
236760709,50.743103,30.539999,100717.0,1.1966846
236772027,50.576637,30.539999,100719.0,1.1967083
236793933,49.990044,30.539999,100725.99,1.1967914
236806028,49.823578,30.539999,100728.0,1.1968153
236817090,49.823578,30.539999,100728.0,1.1968153
236839933,48.48392,30.539999,100744.0,1.1970054
236851575,49.488003,30.539999,100732.0,1.1968628
236861944,48.066433,30.539999,100749.0,1.1970648
236883932,48.48392,30.539999,100744.0,1.1970054
236895656,48.317455,30.539999,100746.0,1.1970291
236905933,47.64895,30.539999,100754.0,1.1971242
236927024,48.15099,30.539999,100748.0,1.197053
236938737,48.819496,30.539999,100740.0,1.1969578
236950232,48.232903,30.539999,100747.0,1.197041
236971063,47.73086,30.539999,100753.0,1.1971123
236982526,47.22882,30.539999,100759.0,1.1971836
236993080,47.47984,30.539999,100756.0,1.197148
237013935,46.9778,30.529999,100762.0,1.1972193
237025577,47.146908,30.529999,100760.0,1.1971955
237035941,47.815414,30.529999,100751.99,1.1971003
237056947,46.895885,30.539999,100763.0,1.1972312
237067538,46.393845,30.539999,100769.0,1.1973025
237077727,46.22474,30.539999,100771.0,1.1973262
237099943,46.560314,30.529999,100767.0,1.1972786
237110816,46.30929,30.529999,100769.99,1.1973143
237122074,46.475758,30.529999,100768.0,1.1972905
237145125,47.47984,30.529999,100756.0,1.197148
237157228,47.815414,30.529999,100751.99,1.1971003
237167983,46.644867,30.529999,100766.0,1.1972668
237190394,46.811333,30.529999,100763.99,1.1972429
237201500,46.644867,30.529999,100766.0,1.1972668
237211939,46.72678,30.529999,100765.0,1.1972549
237234084,47.313374,30.529999,100757.99,1.1971716
237246113,46.475758,30.529999,100768.0,1.1972905
237255981,46.058273,30.529999,100773.0,1.1973499
237278495,46.30929,30.519999,100769.99,1.1973143
237288770,46.72678,30.519999,100765.0,1.1972549
237299957,46.895885,30.519999,100763.0,1.1972312
237321071,47.062355,30.519999,100761.0,1.1972073
237331563,47.73086,30.519999,100753.0,1.1971123
237341951,47.47984,30.519999,100756.0,1.197148
237363945,45.891808,30.519999,100775.0,1.1973737
237375532,47.313374,30.519999,100757.99,1.1971716
237385944,47.815414,30.519999,100751.99,1.1971003
237409091,48.568474,30.519999,100743.0,1.1969935
237421303,47.815414,30.519999,100751.99,1.1971003
237431944,47.64895,30.519999,100754.0,1.1971242
237453936,47.146908,30.51,100760.0,1.1971955
237464713,47.313374,30.51,100757.99,1.1971716
237475971,48.734943,30.51,100741.0,1.1969697
237497105,47.815414,30.519999,100751.99,1.1971003
237507531,47.397926,30.519999,100757.0,1.1971599
237518325,48.819496,30.519999,100740.0,1.1969578
237539063,47.899967,30.51,100750.99,1.1970885
237550105,47.98188,30.51,100750.0,1.1970767
237560642,48.402008,30.51,100744.99,1.1970172
237583944,48.568474,30.51,100743.0,1.1969935
237595579,48.48392,30.51,100744.0,1.1970054
237605950,47.397926,30.51,100757.0,1.1971599
237627948,49.152428,30.51,100736.0,1.1969104
237638904,48.48392,30.51,100744.0,1.1970054
237649249,48.48392,30.51,100744.0,1.1970054
237672660,47.98188,30.51,100750.0,1.1970767
237686166,47.64895,30.51,100754.0,1.1971242
237696947,47.899967,30.51,100750.99,1.1970885
237719013,48.985962,30.5,100738.0,1.1969341
237730519,48.317455,30.5,100746.0,1.1970291
237742228,48.317455,30.5,100746.0,1.1970291
237762966,49.152428,30.5,100736.0,1.1969104
237774909,49.23698,30.5,100735.0,1.1968985
237786059,49.40609,30.5,100732.99,1.1968746
237807074,48.568474,30.5,100743.0,1.1969935
237817527,48.650387,30.5,100742.0,1.1969817
237827985,48.568474,30.5,100743.0,1.1969935
237849935,48.48392,30.5,100744.0,1.1970054
237862039,48.066433,30.5,100749.0,1.1970648
237873267,48.819496,30.5,100740.0,1.1969578
237894461,47.73086,30.49,100753.0,1.1971123
237905532,48.985962,30.49,100738.0,1.1969341
237915976,48.650387,30.49,100742.0,1.1969817
237937611,48.819496,30.49,100740.0,1.1969578
237949930,48.90405,30.49,100738.99,1.1969459
237961543,48.15099,30.49,100748.0,1.197053
237983075,49.40609,30.49,100732.99,1.1968746
237994523,47.98188,30.49,100750.0,1.1970767
238004933,49.321537,30.49,100734.0,1.1968865
238026994,47.73086,30.49,100753.0,1.1971123
238038903,48.985962,30.49,100738.0,1.1969341
238049933,49.070515,30.49,100737.0,1.1969222
238072940,48.15099,30.48,100748.0,1.197053
238084519,48.568474,30.48,100743.0,1.1969935
238095014,49.572556,30.48,100731.0,1.1968509
238116946,49.572556,30.48,100731.0,1.1968509
238128540,49.152428,30.48,100736.0,1.1969104
238138967,48.568474,30.48,100743.0,1.1969935
238161933,47.22882,30.48,100759.0,1.1971836
238173964,49.321537,30.48,100734.0,1.1968865
238185455,47.22882,30.48,100759.0,1.1971836
238207270,47.73086,30.48,100753.0,1.1971123
238217529,47.564396,30.48,100755.0,1.197136
238227969,49.73902,30.48,100729.0,1.1968272
238249444,47.64895,30.47,100754.0,1.1971242
238259540,48.90405,30.47,100738.99,1.1969459
238271478,48.48392,30.47,100744.0,1.1970054
238295111,47.47984,30.47,100756.0,1.197148
238306535,48.734943,30.47,100741.0,1.1969697
238316947,48.066433,30.47,100749.0,1.1970648
238338983,48.402008,30.47,100744.99,1.1970172
238350903,47.98188,30.47,100750.0,1.1970767
238361932,50.074596,30.47,100725.0,1.1967796
238384941,49.488003,30.46,100732.0,1.1968628
238396484,48.317455,30.46,100746.0,1.1970291
238406999,48.90405,30.46,100738.99,1.1969459
238428941,48.232903,30.46,100747.0,1.197041
238440486,50.241062,30.46,100723.0,1.1967559
238451076,48.48392,30.46,100744.0,1.1970054
238473933,49.572556,30.46,100731.0,1.1968509
238485972,49.070515,30.46,100737.0,1.1969222
238496976,49.488003,30.46,100732.0,1.1968628
238519094,49.65447,30.46,100730.0,1.196839
238530483,49.572556,30.46,100731.0,1.1968509
238540023,50.743103,30.46,100717.0,1.1966846
238561273,51.662632,30.449999,100706.0,1.1965538
238572493,52.164673,30.449999,100700.0,1.1964825
238583210,49.990044,30.449999,100725.99,1.1967914
238604024,52.5848,30.449999,100694.99,1.196423
238615731,51.998207,30.449999,100701.99,1.1965063
238627001,53.253307,30.449999,100687.0,1.1963282
238649932,53.50433,30.449999,100684.0,1.1962925
238662068,50.576637,30.449999,100719.0,1.1967083
238672941,51.998207,30.449999,100701.99,1.1965063
238694895,53.253307,30.439999,100687.0,1.1963282
238706556,51.327057,30.439999,100710.0,1.1966014
238718736,53.168755,30.439999,100688.0,1.19634
238740650,52.917732,30.439999,100691.0,1.1963756
238751698,53.00229,30.439999,100690.0,1.1963638
238762679,53.921814,30.439999,100679.0,1.196233
238784652,54.090923,30.439999,100676.99,1.1962092
238795673,52.33114,30.439999,100698.0,1.1964588
238807164,54.592964,30.439999,100671.0,1.196138
238828688,55.179558,30.429998,100663.99,1.1960547
238839684,52.500248,30.429998,100696.0,1.1964351
238849728,55.346024,30.429998,100662.0,1.1960311
238871131,53.670795,30.429998,100682.0,1.1962687
238881644,54.843983,30.429998,100668.0,1.1961024
238892744,54.090923,30.429998,100676.99,1.1962092
238916641,53.921814,30.42,100679.0,1.196233
238928506,54.423855,30.42,100673.0,1.1961617
238939978,52.5848,30.42,100694.99,1.196423
238959947,53.50433,30.41,100684.0,1.1962925
238972382,53.50433,30.41,100684.0,1.1962925
238981949,55.095005,30.41,100665.0,1.1960667
239004581,54.925896,30.41,100667.0,1.1960905
239015966,54.925896,30.41,100667.0,1.1960905
239028730,54.25739,30.41,100675.0,1.1961856
239050062,54.50841,30.41,100672.0,1.19615
239061495,54.843983,30.41,100668.0,1.1961024
239071946,53.419773,30.41,100685.0,1.1963043
239092221,55.6816,30.4,100657.99,1.1959834
239104772,54.090923,30.4,100676.99,1.1962092
239117099,55.26147,30.4,100663.0,1.196043
239141083,53.50433,30.4,100684.0,1.1962925
239153379,54.843983,30.4,100668.0,1.1961024
239164825,54.090923,30.4,100676.99,1.1962092
239189083,53.08684,30.39,100688.99,1.1963518
239200721,53.08684,30.39,100688.99,1.1963518
239212452,53.83726,30.39,100680.0,1.196245
239235829,52.751266,30.39,100693.0,1.1963995
239248118,54.090923,30.39,100676.99,1.1962092
239259978,52.500248,30.39,100696.0,1.1964351
239281942,53.08684,30.38,100688.99,1.1963518
239293494,53.83726,30.38,100680.0,1.196245
239303514,52.835823,30.38,100692.0,1.1963875
239324947,53.08684,30.369999,100688.99,1.1963518
239337359,53.00229,30.369999,100690.0,1.1963638
239349108,53.00229,30.369999,100690.0,1.1963638
239373088,53.08684,30.369999,100688.99,1.1963518
239385330,52.835823,30.369999,100692.0,1.1963875
239396944,53.08684,30.369999,100688.99,1.1963518
239420917,52.917732,30.369999,100691.0,1.1963756
239431949,53.00229,30.369999,100690.0,1.1963638
239442227,52.917732,30.369999,100691.0,1.1963756
239463701,52.33114,30.359999,100698.0,1.1964588
239476380,52.835823,30.359999,100692.0,1.1963875
239487428,52.666714,30.359999,100694.0,1.1964113
239508948,53.337864,30.349998,100686.0,1.1963162
239520734,52.751266,30.349998,100693.0,1.1963995
239533258,53.08684,30.349998,100688.99,1.1963518
239556575,52.751266,30.349998,100693.0,1.1963995
239567975,52.835823,30.349998,100692.0,1.1963875
239578940,52.666714,30.349998,100694.0,1.1964113
239600932,52.41569,30.349998,100697.0,1.1964469
239612420,52.666714,30.349998,100694.0,1.1964113
239622932,52.500248,30.349998,100696.0,1.1964351
239645429,52.249226,30.349998,100699.0,1.1964707
239655889,52.249226,30.349998,100699.0,1.1964707
239667000,52.666714,30.349998,100694.0,1.1964113
239688946,52.666714,30.34,100694.0,1.1964113
239701232,53.08684,30.34,100688.99,1.1963518
239712156,52.5848,30.34,100694.99,1.196423
239735050,52.41569,30.34,100697.0,1.1964469
239746515,52.249226,30.34,100699.0,1.1964707
239757527,52.41569,30.34,100697.0,1.1964469
239781551,51.91365,30.34,100703.0,1.1965182
239792796,52.500248,30.34,100696.0,1.1964351
239805432,52.249226,30.34,100699.0,1.1964707
239828622,52.41569,30.33,100697.0,1.1964469
239839916,52.08276,30.33,100700.99,1.1964943
239850968,51.83174,30.33,100704.0,1.1965301
239874044,52.249226,30.33,100699.0,1.1964707
239885485,52.500248,30.33,100696.0,1.1964351
239896129,52.5848,30.33,100694.99,1.196423
239918963,51.998207,30.33,100701.99,1.1965063
239930558,51.998207,30.33,100701.99,1.1965063
239940948,52.249226,30.33,100699.0,1.1964707
239964767,52.08276,30.32,100700.99,1.1964943
239976701,52.08276,30.32,100700.99,1.1964943
239988761,52.751266,30.32,100693.0,1.1963995
240010969,54.423855,30.31,100673.0,1.1961617
240022559,53.75535,30.31,100681.0,1.1962569
240032953,53.50433,30.31,100684.0,1.1962925
240056327,54.175476,30.31,100675.99,1.1961973
240066678,54.00637,30.31,100678.0,1.1962212
240078042,53.419773,30.31,100685.0,1.1963043
240101716,53.419773,30.31,100685.0,1.1963043
240113543,52.835823,30.31,100692.0,1.1963875
240124821,52.164673,30.31,100700.0,1.1964825
240146997,51.496166,30.3,100707.99,1.1965775
240158521,51.998207,30.3,100701.99,1.1965063
240168941,51.327057,30.3,100710.0,1.1966014
240191013,51.747185,30.3,100705.0,1.196542
240202527,51.07868,30.3,100713.0,1.196637
240213900,51.496166,30.3,100707.99,1.1965775
240237894,51.662632,30.3,100706.0,1.1965538
240249546,51.245144,30.3,100711.0,1.1966133
240261612,51.662632,30.3,100706.0,1.1965538
240285449,51.07868,30.3,100713.0,1.196637
240296817,51.747185,30.3,100705.0,1.196542
240308659,51.327057,30.3,100710.0,1.1966014
240333020,51.58072,30.3,100707.0,1.1965657
240343929,51.998207,30.3,100701.99,1.1965063
240355014,51.662632,30.3,100706.0,1.1965538
240376947,51.58072,30.289999,100707.0,1.1965657
240389258,50.994125,30.289999,100713.99,1.1966488
240399014,51.327057,30.289999,100710.0,1.1966014
240421540,51.662632,30.289999,100706.0,1.1965538
240432698,51.327057,30.289999,100710.0,1.1966014
240444650,51.41161,30.289999,100709.0,1.1965895
240468641,51.83174,30.289999,100704.0,1.1965301
240480671,51.245144,30.289999,100711.0,1.1966133
240492768,51.16059,30.289999,100712.0,1.1966251
240515016,51.16059,30.279999,100712.0,1.1966251
240525526,51.58072,30.279999,100707.0,1.1965657
240536225,51.662632,30.279999,100706.0,1.1965538
240558058,51.245144,30.279999,100711.0,1.1966133
240569490,51.662632,30.279999,100706.0,1.1965538
240581423,51.998207,30.279999,100701.99,1.1965063
240604742,50.65855,30.279999,100718.0,1.1966964
240616682,51.41161,30.279999,100709.0,1.1965895
240627983,51.662632,30.279999,100706.0,1.1965538
240650669,51.747185,30.279999,100705.0,1.196542
240661244,51.747185,30.279999,100705.0,1.196542
240671938,51.747185,30.279999,100705.0,1.196542
240694327,51.327057,30.279999,100710.0,1.1966014
240705547,50.994125,30.279999,100713.99,1.1966488
240715971,51.07868,30.279999,100713.0,1.196637
240737941,51.16059,30.279999,100712.0,1.1966251
240749981,50.90957,30.279999,100715.0,1.1966608
240760939,51.16059,30.279999,100712.0,1.1966251
240783942,51.41161,30.269999,100709.0,1.1965895
240795569,51.327057,30.269999,100710.0,1.1966014
240806232,51.327057,30.269999,100710.0,1.1966014
240827973,51.07868,30.269999,100713.0,1.196637
240839571,51.41161,30.269999,100709.0,1.1965895
240849947,51.41161,30.269999,100709.0,1.1965895
240873087,51.662632,30.269999,100706.0,1.1965538
240885293,51.41161,30.269999,100709.0,1.1965895
240895977,50.90957,30.269999,100715.0,1.1966608
240918398,50.82766,30.269999,100716.0,1.1966727
240929565,51.245144,30.269999,100711.0,1.1966133
240939012,51.327057,30.269999,100710.0,1.1966014
240961089,51.16059,30.269999,100712.0,1.1966251
240973289,50.90957,30.269999,100715.0,1.1966608
240983941,51.747185,30.269999,100705.0,1.196542
241006239,51.662632,30.269999,100706.0,1.1965538
241017586,51.662632,30.269999,100706.0,1.1965538
241027940,51.662632,30.269999,100706.0,1.1965538
241049944,51.496166,30.26,100707.99,1.1965775
241061148,51.327057,30.26,100710.0,1.1966014
241071933,51.998207,30.26,100701.99,1.1965063
241094071,52.164673,30.26,100700.0,1.1964825
241104705,51.496166,30.26,100707.99,1.1965775
241115940,51.83174,30.26,100704.0,1.1965301
241137934,51.41161,30.26,100709.0,1.1965895
241149973,51.83174,30.26,100704.0,1.1965301
241161086,51.41161,30.26,100709.0,1.1965895
241183941,51.662632,30.26,100706.0,1.1965538
241195534,51.496166,30.26,100707.99,1.1965775
241206352,51.998207,30.26,100701.99,1.1965063
241227979,52.08276,30.25,100700.99,1.1964943
241239532,51.83174,30.25,100704.0,1.1965301
241249944,51.496166,30.25,100707.99,1.1965775
241271994,51.16059,30.26,100712.0,1.1966251
241282485,51.41161,30.26,100709.0,1.1965895
